,line_num,station_nm,stn_nm_chc,stn_nm_eng,stn_nm_chn,stn_nm_jpn,geo_x,geo_y
0,1호선,서울역,-,Seoul Station,首尔站,ソウルヨク,37.4340382896277,127.129970457799
1,1호선,시청,市 廳,City Hall,市厅,シチョン,37.4340382896277,127.129970457799
2,1호선,종각,鐘 閣,Jonggak,钟阁,チョンガク,37.4340382896277,127.129970457799
3,1호선,종로3가,鍾路 3街,Jongno 3(sam)ga,钟路三街,チョンノサムガ,37.4340382896277,127.129970457799
4,1호선,종로5가,鍾路 5街,Jongno 5(o)ga,钟路五街,チョンノオガ,37.4340382896277,127.129970457799
5,1호선,동대문,東 大 門,Dongdaemun,东大门,トンデムン,37.4340382896277,127.129970457799
6,1호선,동묘앞,東 廟 앞,Dongmyo,东庙,トンミョアプ,37.4340382896277,127.129970457799
7,1호선,신설동,新 設 洞,Sinseoldong,新设洞,シンソルトン,37.4340382896277,127.129970457799
8,1호선,제기동,祭 基 洞,Jegidong,祭基洞,チェギドン,37.4340382896277,127.129970457799
9,1호선,청량리(서울시립대입구),淸 凉 里(서울市立大入口),Cheongnyangni(University of Seoul),清凉里(首尔市立大学),チョンニャンニ,37.4340382896277,127.129970457799
10,2호선,시 청,市 廳,City Hall,市厅,シチョン,37.4340382896277,127.129970457799
11,2호선,을지로입구,乙支路入口,Euljiro 1(il)ga,乙支路入口,ウルチロイック,37.4340382896277,127.129970457799
12,2호선,을지로 3가,乙支路 3街,Euljiro 3(sam)ga,乙支路三街,ウルチロサムガ,37.4340382896277,127.129970457799
13,2호선,을지로 4가,乙支路 4街,Euljiro 4(sa)ga,乙支路四街,ウルチロサガ,37.4340382896277,127.129970457799
14,2호선,동대문역사문화공원(DDP),東大門歷史文化公園(DDP),Dongdaemun History & Culture Park(DDP),东大门历史文化公园(DDP),トンデムンヨクサムンファゴンウォン(DDP),37.4340382896277,127.129970457799
15,2호선,신 당,新 堂,Sindang,新堂,シンダン,37.4340382896277,127.129970457799
16,2호선,상왕십리,上 往 十 里,Sangwangsimni,上往十里,サンワンシムニ,37.4340382896277,127.129970457799
17,2호선,왕 십 리(성동구청),往十里(城東區廳),Wangsimni(Seongdong-gu Office),往十里(城东区厅),ワンシムニ(ソンドン区庁),37.4340382896277,127.129970457799
18,2호선,한 양 대,漢 陽 大,Hanyang Univ.,汉阳大学,ハニャンデ,37.4340382896277,127.129970457799
19,2호선,뚝 섬,-,Ttukseom,纛岛,トゥッソム,37.4340382896277,127.129970457799
20,2호선,성 수,聖 水,Seongsu,圣水,ソンス,37.4340382896277,127.129970457799
21,2호선,건대입구,建大入口,Konkuk Univ.,建国大学,コンデイック,37.4340382896277,127.129970457799
22,2호선,구 의(광진구청),九 宜(廣津區廳),Guui (Gwangjin-gu Office),九宜(广津区厅),クイ,37.4340382896277,127.129970457799
23,2호선,강변(동서울터미널),江 邊(東서울터미널),Gangbyeon (Dongseoul Bus Terminal),江边(东首尔客运站),カンビョン,37.4340382896277,127.129970457799
24,2호선,잠실나루,蠶 室 나 루,Jamsillaru,蚕室渡口,チャムシルナル,37.4340382896277,127.129970457799
25,2호선,잠실(송파구청),蠶 室(松坡區廳),Jamsil (Songpa-gu Office),蚕室(松坡区厅),チャムシル,37.4340382896277,127.129970457799
26,2호선,잠실새내,-,Jamsilsaenae,蚕室新川,チャムシルセネ,37.4340382896277,127.129970457799
27,2호선,종합운동장,綜合運動場,Sports Complex,综合运动场,チョンハブンドンジャン,37.4340382896277,127.129970457799
